priority,score,table_name,alias_table_name,owner,task_owner,table_rows,data_length,column_count,table_model,primary_key,partition_key,partition_count,tablet_count,task_count,latest_task_code,latest_task_name,latest_task_instance_time,latest_task_influence_num,downstream_count,sql_query_count,sql_last_time,resource_ref_count,collection_count,report_item_count,project_count,persist_object_count,persist_table_refs,unused_days,data_warehouse_layering,asset_class,suggested_rules,evidence
P3,15,UD_3418004512502203_QJOTP_n12yxjcbcfts,12月 小件仓包材分摊数据,陶林强,陶林强,450951.0,57132283.0,43,PRIMARY_KEYS,`__id`,,1,16,1,Npquc4HKWv,12月 小件仓包材分摊数据【EXCEL】,,0.0,0.0,0,,1,1,0,1,0,0,55.0,不规范命名,我的数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；商品编码/名称关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,15,UD_4971200913022541_8LLQZ_mx5ytmympjyl,明细-5月天猫佑美评价有礼AI工具使用明细,包彦,包彦,12622.0,2103136.0,13,PRIMARY_KEYS,`__id`,,1,4,1,exug0pfO9A,明细-5月天猫佑美评价有礼AI工具使用明细【EXCEL】,2026-06-18 11:19:52,12622.0,0.0,0,,1,1,0,1,0,0,20.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；推广费/投放指标非负与日期完整性,被 1 个分析项目使用；有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,15,UD_4971200913022541_9N87I_o20260415,ordertid-20260415,包彦,包彦,32418.0,2944034.0,13,PRIMARY_KEYS,`__id`,,1,16,1,IsaCWYS6Pv,ordertid-20260415【EXCEL】,,0.0,0.0,0,,1,1,0,1,0,0,63.0,不规范命名,我的数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查,被 1 个分析项目使用；有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,15,UD_4971200913022541_DGSZ6_xjcbcftsj,小件仓包材分摊数据,包彦,包彦,475430.0,68201792.0,42,PRIMARY_KEYS,`__id`,,1,16,1,yDaAp3vnUO,小件仓包材分摊数据【EXCEL】,,0.0,0.0,0,,1,1,0,1,0,0,55.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；商品编码/名称关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,15,UD_4971200913022541_WY232_cpffsjydpjyl,产品发放数据-影刀评价有礼数据（4月）,包彦,包彦,521.0,61176.0,6,PRIMARY_KEYS,`__id`,,1,4,1,MhwRiHi87G,产品发放数据-影刀评价有礼数据（4月）【EXCEL】,,0.0,0.0,0,,1,1,0,1,0,0,20.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；推广费/投放指标非负与日期完整性,被 1 个分析项目使用；有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,15,UD_8514836938733626_4ERI4_ggxsehlhsb,各国销售额汇率换算表,尹建辉,尹建辉,15.0,4671.0,5,PRIMARY_KEYS,`__id`,,1,4,1,63M3tfjchp,各国销售额汇率换算表【EXCEL】,2026-06-30 15:35:52,15.0,0.0,0,,1,1,0,1,0,0,7.0,不规范命名,我的数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；推广费/投放指标非负与日期完整性,被 1 个分析项目使用；有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,15,weixinhuiyuanzhongxinzhangdan,财务账单拆分_ods_微信会员中心,包彦,陶林强,432.0,87964.0,12,PRIMARY_KEYS,`__id`,,1,16,1,hMuqXdPXt1,财务账单拆分_ods_微信会员中心【迁移】,,0.0,0.0,0,,1,1,0,1,0,0,27.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值,被 1 个分析项目使用；有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,14,_persist_TABLE_O5shHU3Po9,,,,0.0,0.0,3,DUP_KEYS,,,1,4,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,正式态物化表,共享数据,表级行数非零；表级行数 7/30 天波动；物化表与来源 collection 完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,_tmp_1783499255291__persist_COLLECTION_YWuQoPIQWz_WORKING,,,,0.0,0.0,29,DUP_KEYS,,,1,4,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,草稿态物化表,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 bndts 及时；物化表与来源 collection 完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,_tmp_1783499489362__persist_COLLECTION_YWuQoPIQWz_WORKING,,,,0.0,0.0,30,DUP_KEYS,,,1,4,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,草稿态物化表,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 bndts 及时；物化表与来源 collection 完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,_tmp_1783499512439__persist_COLLECTION_YWuQoPIQWz_WORKING,,,,0.0,0.0,30,DUP_KEYS,,,1,4,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,草稿态物化表,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 bndts 及时；物化表与来源 collection 完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,_tmp_1783499551454__persist_COLLECTION_YWuQoPIQWz_WORKING,,,,0.0,0.0,31,DUP_KEYS,,,1,4,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,草稿态物化表,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 bndts 及时；物化表与来源 collection 完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,_tmp_1783499570401__persist_COLLECTION_YWuQoPIQWz_WORKING,,,,0.0,0.0,31,DUP_KEYS,,,1,4,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,草稿态物化表,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 bndts 及时；物化表与来源 collection 完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,_tmp_1783499588719__persist_COLLECTION_YWuQoPIQWz_WORKING,,,,0.0,0.0,31,DUP_KEYS,,,1,4,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,草稿态物化表,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 bndts 及时；物化表与来源 collection 完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,bak_ods_api_jstbz_box_bin_info_f,,,,0.0,0.0,17,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 modified 及时；候选业务键 sku_id 重复检查；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,bak_ods_api_jstbz_distributor_info_f,,,,0.0,0.0,22,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 apply_time 及时；店铺标识关键字段空值；原始 API 记录落地完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,bak_ods_api_jstbz_inout_flow_info_f,,,,0.0,0.0,27,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 io_date 及时；候选业务键 so_id 重复检查；店铺标识关键字段空值；原始 API 记录落地完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,bak_ods_api_jstbz_process_info_f,,,,0.0,0.0,26,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 po_date 及时；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,bak_ods_api_jstbz_product_bom_info_f,,,,0.0,0.0,8,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 dt 及时；候选业务键 sku_id 重复检查；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,bak_ods_api_jstbz_product_category_info_f,,,,0.0,0.0,8,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 modified 及时；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,bak_ods_api_jstbz_product_history_cost_price_info_f,,,,0.0,0.0,6,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 dt 及时；候选业务键 sku_id 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,bak_ods_api_jstbz_skusn_query_info_f,,,,0.0,0.0,48,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,0.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 pay_date 及时；候选业务键 sku_id 重复检查；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,元数据行数为 0；有分区 1 个；未识别到物理主键配置
P3,14,banniu_beiyongjindakuan,班牛_备用金打款,包彦,陶林强,10389.0,2353464.0,38,PRIMARY_KEYS,`__id`,,1,16,1,jcA702wSAz,班牛_备用金打款【迁移】,,0.0,0.0,0,,1,0,0,0,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,14,banniu_zhifubaodakuan,班牛_支付宝打款,包彦,陶林强,121760.0,25423146.0,48,PRIMARY_KEYS,`__id`,,1,16,1,uUe0eKdqYC,班牛_支付宝打款【迁移】,,0.0,0.0,0,,1,0,0,0,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,14,bwd_api_tb_wxtwjb_campaign_list_info_f,BWD_计划列表信息表(淘宝万相台无界API),管理员,,0.0,0.0,16,PRIMARY_KEYS,`__id`,,1,4,0,,,,0.0,0.0,0,,1,0,0,0,0,0,0.0,bwd,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 dt 及时；主键 `__id` 重复检查；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,资源关系引用 1 次；存在 owner/任务负责人证据；元数据行数为 0；有分区 1 个
P3,14,dajianbuhuojihuajingdongwuliukucun,大件补货计划-京东物流库存,包彦,李梦丽,462.0,82474.0,10,PRIMARY_KEYS,`__id`,,1,16,1,50MHEAfYOw,大件补货计划-京东物流库存【迁移】,,0.0,0.0,0,,1,0,0,0,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；商品编码/名称关键字段空值,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,14,feiyong,费用明细表,包彦,陶林强,187.0,12436.0,12,PRIMARY_KEYS,`__id`,,1,2,1,fKKKyxi14s,费用明细表【迁移】,,0.0,0.0,0,,1,0,0,0,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,14,hangzhoumaizhuandianzhifubaozhangdnachaifen,杭州专卖店_支付宝账单拆分,包彦,陶林强,28.0,69557.0,24,PRIMARY_KEYS,`__id`,,1,16,1,ikOkKuIm97,杭州专卖店_支付宝账单拆分【迁移】,,0.0,0.0,0,,1,0,0,0,0,0,85.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；商品编码/名称关键字段空值,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,14,jingdongziyinghejingzaoshouhoushuju,京东京造售后数据,包彦,陶林强,62.0,22905.0,7,PRIMARY_KEYS,`__id`,,1,16,1,NO4i0ot0NY,京东京造售后数据【迁移】,,0.0,0.0,0,,1,0,0,0,0,0,85.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,14,kuaidilanshou,快递揽收时效统计-1,陶林强,陶林强,490800.0,118816767.0,38,PRIMARY_KEYS,`__id`,,1,16,1,6ca2puZWlt,快递揽收时效统计-1【迁移】,,0.0,0.0,0,,1,0,0,0,0,0,0.0,不规范命名,我的数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；商品编码/名称关键字段空值；店铺标识关键字段空值,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,14,ods_api_dingtalk_sp_approval_list_info_du,ODS_审批实例信息表(钉钉API),管理员,,0.0,0.0,24,PRIMARY_KEYS,"`dt`, `__id`",`dt`,1,2,0,,,,0.0,0.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；店铺标识关键字段空值；原始 API 记录落地完整性",资源关系引用 1 次；存在 owner/任务负责人证据；元数据行数为 0；有分区 1 个
P3,14,ods_api_jingdong_consumption_record_query_info_du,ODS_消费记录查询信息表(京东API),管理员,,0.0,0.0,9,PRIMARY_KEYS,"`dt`, `__id`",`dt`,1,2,0,,,,0.0,0.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；店铺标识关键字段空值；原始 API 记录落地完整性",资源关系引用 1 次；存在 owner/任务负责人证据；元数据行数为 0；有分区 1 个
P3,14,ods_api_jingdong_shop_info_f,ODS_店铺信息表(京东API),管理员,管理员,2.0,3132.0,9,PRIMARY_KEYS,`__id`,,1,16,1,B0gloFCcHG,ods_api_jingdong_shop_info_f【EtlDevelop任务】,,0.0,0.0,0,,1,0,0,0,0,0,85.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 dt 及时；主键 `__id` 重复检查；店铺标识关键字段空值；原始 API 记录落地完整性,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,14,ods_api_jingdong_shop_order_page_query_info_du,ODS_订单列表查询接口信息表(京东API),管理员,,0.0,0.0,47,PRIMARY_KEYS,"`dt`, `__id`",`dt`,1,2,0,,,,0.0,0.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性",资源关系引用 1 次；存在 owner/任务负责人证据；元数据行数为 0；有分区 1 个
P3,14,ods_api_jlqc_account_info_du,ODS_账号信息表(巨量千川API),包彦,包彦,903.0,239185.0,11,PRIMARY_KEYS,"`dt`, `__id`",`dt`,43,43,1,uhQNSIvNVF,ODS_账号信息表(巨量千川API)【连接器】,2026-07-09 00:15:16,17.0,0.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性",有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 43 个
P3,14,ods_api_jlqc_account_type_info_du,ODS_账户类型信息表(巨量千川API),李梦丽,李梦丽,1425.0,194767.0,10,PRIMARY_KEYS,"`dt`, `__id`",`dt`,29,29,1,eZek8n0nEm,ODS_账户类型信息表(巨量千川API)【连接器】,2026-07-09 02:01:42,44.0,0.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性",有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 29 个
P3,14,ods_api_jlqc_adv_account_basic_info_du,ODS_广告账号基础信息表(巨量千川API),包彦,包彦,2220.0,554058.0,13,PRIMARY_KEYS,"`dt`, `__id`",`dt`,43,43,1,fGwLTpZ6EU,ODS_广告账号基础信息表(巨量千川API)【连接器】,2026-07-09 01:22:41,44.0,0.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性",有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 43 个
P3,14,ods_api_jlqc_agent_adv_account_info_du,ODS_代理商广告账号信息表(巨量千川API),包彦,,0.0,0.0,8,PRIMARY_KEYS,`__id`,,1,16,0,,,,0.0,0.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 dt 及时；主键 `__id` 重复检查；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,资源关系引用 1 次；存在 owner/任务负责人证据；元数据行数为 0；有分区 1 个
P3,14,ods_api_jlqc_uni_promition_report_info_du,ODS_全域推广报告信息表(巨量千川API),包彦,包彦,2220.0,607813.0,17,PRIMARY_KEYS,"`dt`, `__id`",`dt`,43,43,1,mbOokVFxIa,ODS_全域推广报告信息表(巨量千川API)【连接器】,2026-07-09 10:03:34,44.0,0.0,0,,1,0,0,0,0,0,36.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性",有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 43 个
